#taxpath	A01.bins	A02.bins	A03.bins	A05.bins	A06.bins	A07.bins	A08.bins	A09.bins	A10.bins	A11.bins	A12.bins	A13.bins	A14.bins	A15.bins	A16.bins	A17.bins	A18.bins	A19.bins	A20.bins	C141.bins	C142.bins	C143.bins	C144.bins	C145.bins	C146.bins	C147.bins	C148.bins	C149.bins	C150.bins	C151.bins	C152.bins	C153.bins	C154.bins	C155.bins	C156.bins	C157.bins	C158.bins	C159.bins	C160.bins	C161.bins	C162.bins	C163.bins	C164.bins	C165.bins	C166.bins	C167.bins	C168.bins	C169.bins	C170.bins	C171.bins	C172.bins	C173.bins	C174.bins	C175.bins	C176.bins	C177.bins	C178.bins	C179.bins	C180.bins	C181.bins	C182.bins	C183.bins	C184.bins	C197.bins	C198.bins	C199.bins	C200.bins	C201.bins	C202.bins	C203.bins	C204.bins	C205.bins	C206.bins	C207.bins	C208.bins
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Xylophilus	2	0	2	1	1	3	0	2	0	1	2	0	2	0	2	1	1	2	0	0	0	3	0	2	1	1	1	0	0	0	0	0	5	0	3	0	0	0	1	2	0	0	0	0	1	0	3	0	2	0	0	10	11	9	17	9	3	7	5	5	2	11	0	29	2	0	11	7	0	2	0	1	1	0	4
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Xenophilus	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	4	0	1	0	1	2	2	0	1	3	0	1	0	0	1	0	0	1	0	2	1	0	31
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Verminephrobacter	3	5	0	0	3	1	17	0	6	2	2	4	0	0	3	0	0	5	15	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	4	0	0	2	0	2	0	0	1	0	0	0	1	0	0	0	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Variovorax	8	3	0	5	2	6	3	4	6	8	2	3	3	10	13	1	1	9	5	3	1	3	0	10	2	4	17	16	3	4	4	0	8	7	33	0	11	0	11	1	1	3	0	2	2	3	0	2	3	2	0	19	17	15	27	40	17	30	33	25	5	26	3	19	6	0	5	5	0	1	2	0	0	3	2
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Thiomonas	2	0	3	2	1	2	0	3	0	2	1	1	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Tepidimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Sphaerotilus	59	135	18	11	37	10	82	30	57	24	17	56	12	10	40	194	319	373	495	88	45	300	166	428	96	153	866	501	37	198	112	0	658	165	1096	9	213	6	571	15	19	9	22	34	35	82	12	71	88	78	23	120	68	292	296	2176	7623	2259	3293	3037	1246	2509	95	4	52	0	8	3	2	6	16	524	19	3	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Simplicispira	3	11	0	0	6	0	14	1	9	7	1	22	0	0	8	34	45	39	44	7	16	2	9	6	10	4	4	5	11	8	2	2	8	3	15	1	6	0	5	11	26	24	35	56	92	51	46	36	71	42	7	19	196	94	35	59	17	117	85	62	39	110	4	6	4	0	2	1	0	2	0	0	8	1	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Schlegelella	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Rubrivivax	38	33	43	20	32	43	30	55	31	65	48	26	24	38	50	22	22	11	12	11	27	8	6	10	10	16	8	3	6	15	1	0	16	13	11	1	26	3	8	3	6	1	3	4	10	4	6	8	16	11	2	0	0	3	2	4	5	10	3	7	4	9	0	1	0	0	0	5	1	8	12	2	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Roseateles	4	0	0	4	2	5	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	2	0	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	2	0	1	0	1	1	0	2	1	0	0	2	0	1	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Rivibacter	0	0	0	0	0	1	0	1	2	0	1	0	0	0	0	0	0	0	1	2	0	0	0	3	0	0	1	0	0	1	0	0	2	0	1	0	0	0	5	0	0	0	0	1	0	0	0	0	1	3	0	1	1	0	4	2	3	0	1	0	1	3	0	0	1	0	0	1	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Rhodoferax	109	76	81	81	90	114	107	71	89	65	110	80	41	69	148	350	377	282	273	102	94	117	112	161	99	122	279	95	110	161	47	18	221	194	466	13	160	8	186	244	156	202	289	396	336	325	241	225	262	282	66	581	612	1342	1497	1883	1083	818	925	832	453	767	67	318	170	9	360	305	13	80	15	38	71	58	42
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Rhizobacter	333	150	309	230	243	457	123	585	101	279	430	77	198	496	268	22	28	27	29	169	252	415	438	519	160	378	804	520	47	205	133	2	738	448	905	21	614	11	629	7	10	3	12	13	14	7	8	9	10	8	0	130	77	124	152	289	309	198	158	178	115	176	19	215	195	1	535	562	9	348	6306	310	290	163	100
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Ramlibacter	16	5	5	3	14	10	4	11	8	13	9	13	6	4	18	4	7	5	6	7	3	10	6	16	5	10	23	9	4	8	2	0	25	16	37	0	15	0	15	2	2	5	3	3	6	5	4	2	3	4	3	13	20	14	21	25	5	14	16	20	13	12	4	15	11	0	25	29	0	11	5	8	14	18	15
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__RS62marinegroup	5	0	7	2	3	8	0	5	3	6	7	4	5	9	9	0	1	0	0	2	1	5	2	6	2	3	21	10	0	5	2	0	19	12	47	0	5	0	14	0	0	0	0	1	0	3	0	0	2	0	0	0	0	1	0	2	0	1	1	5	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Pseudorhodoferax	3	3	2	7	4	3	0	1	3	7	2	0	3	0	2	3	6	1	5	1	1	2	0	0	0	2	2	2	0	2	2	0	7	8	12	0	3	0	1	1	0	3	0	1	0	0	0	2	0	1	2	3	15	10	32	34	15	24	4	14	2	13	0	54	21	0	2	2	0	2	6	1	1	0	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Pseudacidovorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Polaromonas	31	4	13	12	17	19	3	20	4	20	29	4	19	22	14	13	18	12	10	18	4	66	22	92	11	39	74	37	11	29	15	2	58	54	136	3	27	0	69	4	13	7	19	8	13	7	3	6	4	7	5	145	120	206	126	158	145	128	188	289	113	150	20	5	1	0	3	5	0	7	1	7	6	3	3
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Piscinibacter	4	10	11	3	9	11	4	12	7	6	16	6	2	19	7	5	7	9	11	3	5	0	6	5	4	7	4	3	4	8	1	0	7	19	4	0	8	0	3	1	5	5	1	1	2	4	2	2	2	7	0	8	4	4	3	6	8	4	1	1	1	4	0	17	11	0	16	18	2	13	137	9	6	11	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Pelomonas	12	4	7	5	9	8	8	5	5	5	12	4	4	6	5	0	6	1	1	5	6	2	2	3	6	2	3	4	3	2	1	0	5	2	6	0	7	0	6	2	0	0	0	4	3	0	0	2	2	0	0	35	11	20	24	42	22	28	30	25	10	22	2	3	4	0	6	2	0	6	6	1	3	0	2
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Paucibacter	10	3	7	7	16	11	13	10	10	9	17	8	0	4	15	4	1	2	0	1	1	7	6	8	3	12	27	10	2	5	6	0	39	7	46	2	8	3	14	0	0	4	2	1	2	5	1	1	1	4	0	68	23	22	34	34	33	34	56	24	4	56	1	131	125	10	15	3	0	2	20	72	45	12	4
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Ottowia	8	3	6	0	2	3	11	1	5	1	0	6	1	4	7	12	10	12	6	2	5	3	1	10	2	3	7	9	2	19	7	0	71	13	21	0	8	0	14	4	12	7	4	9	13	9	7	5	10	5	1	3	15	5	3	2	0	7	12	4	2	14	0	1	0	0	1	1	0	0	1	2	3	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Mitsuaria	0	2	0	1	0	0	4	4	1	0	2	0	0	0	2	0	0	0	2	2	0	1	0	1	0	2	1	4	0	2	0	0	2	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Methylibium	12	3	5	8	7	14	3	16	0	8	9	3	5	12	12	3	0	0	4	10	5	13	22	15	3	13	25	32	0	6	3	0	19	28	33	0	11	0	29	0	0	0	0	3	0	0	0	3	2	1	0	5	6	18	87	71	52	56	16	17	31	33	1	119	169	1	21	7	1	18	22	17	12	4	2
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Malikia	1	17	6	0	12	0	25	0	17	6	0	19	5	1	3	2	6	8	19	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	4	0	2	0	0	0	0	0	0	0	0	1	0	0	0	100	103	19	27	53	21	68	176	47	25	36	3	5	2	0	1	0	0	1	2	1	2	1	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Macromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Limnohabitans	12	7	6	8	13	10	14	21	12	13	11	10	2	13	7	58	85	82	31	21	27	72	54	66	37	55	105	66	16	31	10	4	96	110	157	1	69	0	80	14	9	19	27	19	40	16	36	18	35	20	3	429	245	204	216	414	267	306	356	417	195	257	80	18	18	3	37	19	0	21	12	6	24	15	14
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Leptothrix	577	306	365	265	337	579	335	656	522	561	488	260	304	670	369	71	91	87	92	52	87	59	291	228	55	238	85	51	46	126	47	3	262	277	121	4	340	0	234	33	20	25	22	52	34	20	51	28	33	30	3	108	53	98	105	253	225	77	146	138	63	134	10	5	5	0	2	2	0	0	10	14	3	3	5
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Lampropedia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Kinneretia	2	0	3	6	0	8	3	3	0	1	7	4	1	3	0	5	4	0	2	0	0	0	2	1	0	2	2	0	1	0	0	0	2	1	3	0	2	0	3	0	1	0	1	1	5	0	0	0	0	0	0	1	0	1	0	2	3	3	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Inhella	27	34	36	19	36	61	61	45	49	46	69	58	26	44	34	38	55	35	37	3	2	7	6	6	2	6	7	5	3	8	1	0	12	9	6	0	1	0	5	4	7	0	0	7	0	4	6	3	1	1	0	8	3	2	6	13	31	13	7	3	8	5	0	5	4	0	1	6	0	0	0	1	10	4	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Ideonella	39	23	23	24	20	51	32	68	38	26	45	19	21	59	26	22	15	12	33	26	90	28	19	64	20	36	55	51	37	25	9	2	31	34	61	2	41	1	61	15	6	5	8	12	10	7	12	9	33	10	1	14	7	18	15	24	22	15	11	24	22	30	6	1	14	0	0	5	0	10	10	12	3	1	3
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Hylemonella	0	0	2	0	2	0	0	2	0	0	1	0	0	2	0	2	2	0	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	2	0	1	0	2	0	0	2	3	0	0	0	2	6	0	3	0	1	0	2	2	1	7	0	2	0	0	0	0	0	0	2	2	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Hydrogenophaga	152	301	69	62	178	106	370	160	325	129	123	383	62	103	186	381	339	393	623	74	122	260	123	156	97	95	576	139	77	121	34	5	83	147	272	5	182	11	205	259	261	279	419	531	598	439	345	334	374	470	84	351	461	936	921	1557	1445	626	696	508	292	541	47	601	432	38	179	213	10	117	32	67	78	83	41
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Giesbergeria	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	15	27	19	10	12	8	12	49	30	7	18	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Extensimonas	1	6	0	0	0	0	4	0	10	0	0	2	1	0	1	0	2	0	4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Diaphorobacter	5	15	1	2	5	0	21	0	9	4	4	16	0	1	2	67	63	60	45	3	2	0	0	0	2	2	0	1	3	3	1	0	0	1	0	3	0	0	0	8	1	5	9	10	4	9	15	5	7	3	3	7	37	6	5	4	1	20	17	11	4	14	0	10	8	0	1	2	0	0	1	1	1	1	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Delftia	3	2	1	0	5	0	1	2	2	2	3	0	0	1	4	0	3	0	0	0	0	6	1	4	0	0	8	6	0	0	0	0	7	2	15	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	9	5	9	9	3	5	9	2	8	6	0	6	2	0	4	1	0	0	0	0	1	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Curvibacter	24	10	19	17	18	27	11	33	17	23	13	10	5	13	28	9	24	15	15	4	14	45	7	26	5	21	67	36	8	22	3	1	22	26	97	0	26	0	33	8	2	12	11	15	14	5	8	9	24	8	5	44	24	23	35	39	31	27	34	20	15	24	3	79	45	0	251	227	0	92	52	31	186	302	278
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Comamonas	39	21	39	25	36	44	23	67	26	32	42	30	16	53	46	94	96	49	54	23	33	27	36	39	32	25	42	26	29	41	8	2	57	40	80	2	37	0	52	22	15	22	41	35	52	32	24	25	24	32	1	43	233	49	45	36	19	81	91	67	24	162	1	24	13	0	9	14	1	10	14	1	4	4	27
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__CandidatusSymbiobacter	13	9	9	8	13	11	16	17	2	9	7	7	12	6	10	20	21	17	19	9	8	11	10	17	10	12	33	16	4	20	4	1	14	15	61	0	11	0	18	14	3	5	10	19	20	16	24	3	10	20	0	57	76	254	252	319	187	84	81	39	22	37	6	29	19	0	15	14	0	13	2	6	1	2	5
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Caenimonas	8	6	2	5	5	1	14	8	11	1	8	6	3	3	14	8	8	9	13	0	6	4	9	6	1	6	6	6	10	20	5	0	174	9	8	0	24	0	16	2	7	9	19	17	11	8	6	3	3	9	2	4	6	8	1	13	2	8	3	2	4	8	1	7	7	0	2	3	0	3	0	2	3	5	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Brachymonas	4	5	1	0	1	9	5	1	0	7	2	9	0	2	5	4	3	1	2	0	0	2	0	2	0	1	5	1	0	2	0	0	0	2	7	1	0	0	3	2	5	1	6	4	1	2	2	1	0	2	1	1	9	1	1	2	8	10	8	0	0	6	0	3	1	0	2	2	0	1	3	4	5	2	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Azohydromonas	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	0	0	2	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Aquabacterium	41	105	24	33	42	34	148	19	89	40	31	141	17	24	50	135	219	129	107	139	174	18	42	43	133	41	40	26	169	130	13	33	39	100	64	12	59	11	51	39	59	40	72	74	84	89	55	74	97	46	18	235	183	195	288	385	313	224	250	192	86	272	13	488	1190	29	133	158	4	135	46	25	12	12	13
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Alicycliphilus	0	0	0	0	1	0	3	0	0	0	1	1	0	0	0	1	4	5	6	0	0	1	0	0	0	0	0	1	0	0	1	0	0	5	2	0	0	0	0	2	0	0	4	0	2	2	0	2	1	1	0	1	5	4	2	6	1	3	3	3	5	1	0	4	1	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Comamonadaceae;genus__Acidovorax	85	57	67	39	95	82	116	81	87	140	86	94	49	75	86	82	97	91	57	30	18	50	25	56	26	23	117	37	27	60	13	6	36	34	209	2	34	2	34	51	44	59	59	79	110	80	44	71	79	82	21	157	261	165	163	179	114	210	174	87	69	162	7	2747	1670	11	116	110	2	46	317	169	127	119	151
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Chromobacteriaceae;genus__Vogesella	4	7	10	19	6	5	4	2	23	4	11	43	4	2	2	3	4	6	2	0	0	1	0	0	2	1	1	0	3	1	0	0	2	2	4	0	0	0	2	0	0	0	4	1	0	5	2	0	2	4	0	5	10	10	9	13	4	8	7	5	2	8	0	0	2	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Chromobacteriaceae;genus__Pseudogulbenkiania	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Chromobacteriaceae;genus__Paludibacterium	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	7	2	0	2	0	0	2	1	2	0	3	3	8	0	0	1	0	8	10	0	0	8	0	0	0	0	0	0	0	1	1	0	3	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Chromobacteriaceae;genus__Crenobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	3	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Chromobacteriaceae;genus__Chromobacterium	5	3	0	0	0	0	5	3	24	0	0	1	0	2	0	1	0	0	0	0	0	103	72	97	0	110	67	97	0	0	23	0	110	147	24	0	80	0	115	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Chromobacteriaceae;genus__Aquitalea	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	3	10	0	16	10	6	0	0	1	0	12	8	2	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Chitinimonadaceae;genus__Chitinivorax	50	193	12	20	49	2	205	1	145	66	24	147	15	0	72	42	73	49	115	17	9	0	0	0	8	0	0	0	13	14	0	1	1	0	0	0	0	0	0	2	2	1	4	1	4	10	5	10	11	2	2	1	0	3	2	1	0	0	2	0	0	1	0	0	0	0	5	6	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Chitinimonadaceae;genus__Chitinimonas	7	52	4	2	9	0	70	2	35	5	3	50	1	1	4	9	6	7	7	7	1	0	0	0	0	0	2	0	1	0	0	0	2	0	1	0	5	0	7	0	0	0	0	0	0	0	2	2	5	0	0	0	0	3	3	0	0	3	0	2	0	3	0	0	0	0	0	0	0	1	1	7	9	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Chitinibacteraceae;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Chitinibacteraceae;genus__Silvimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Chitinibacteraceae;genus__Iodobacter	0	0	0	0	0	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	2	15	12	7	10	25	4	3	26	3	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Chitinibacteraceae;genus__Formivibrio	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	1	0	0	4	1	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Chitinibacteraceae;genus__Deefgea	3	0	9	21	2	7	0	2	0	0	13	0	2	6	2	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	2	0	5	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	12	56	29	57	49	66	32	7	15	24	2	0	0	0	0	0	0	0	0	0	0	0	0
